0,0.0016885136,0.9078503,0.00054915255,0.001239699,0.00015477864,0.0039255745,0.026373485,4.508905e-05,0.025055278,0.02562054,0.004568257,0.00086597656,7.524176e-05,0.001788752,0.0001993032,
1,7.747325e-06,0.000261406,1.3912174e-05,1.3439156e-07,7.0402216e-06,0.004867905,0.99421436,2.1304347e-06,0.0003964718,0.00021285524,7.978433e-07,4.7186138e-08,1.1163229e-06,3.3509798e-06,1.0788199e-05,
2,0.9999391,5.7605626e-05,9.406035e-09,3.5810195e-09,8.341363e-07,4.3479297e-08,7.668589e-07,1.1093116e-06,2.5077918e-09,7.722336e-08,6.3616473e-10,2.1117932e-08,1.6878619e-07,1.7835343e-10,3.1787013e-07,
3,5.773309e-06,0.9999858,2.1779076e-07,2.1210869e-07,3.297197e-07,1.2126587e-07,5.475617e-06,2.6689193e-07,3.3642232e-07,1.2248798e-06,6.6568084e-08,3.6668815e-09,1.461584e-07,7.867558e-10,1.5697752e-08,
4,3.196776e-06,5.7583884e-09,5.9156133e-07,1.0027503e-05,9.863065e-07,6.0235396e-07,1.0149295e-10,9.500088e-06,0.97798,4.6821577e-07,0.0219302,1.2980344e-06,1.4661279e-06,6.0104787e-05,1.6844398e-06,
5,0.00021901801,0.99405223,1.9294339e-05,1.0091712e-07,6.793569e-05,9.587328e-06,0.005567288,9.443896e-06,6.561926e-06,3.116154e-05,2.0261205e-06,3.1326804e-06,7.278028e-06,4.518302e-06,4.4391768e-07,
6,0.0005096,0.96643186,0.00012393759,2.0692562e-07,0.00016153662,4.9056587e-05,0.032325935,2.3221949e-06,3.339424e-05,5.437423e-05,1.6682056e-05,0.00025572712,4.058385e-06,2.285566e-05,8.416221e-06,
7,4.995038e-07,0.9997011,1.0398957e-07,8.060555e-09,3.4148644e-07,8.915933e-08,0.0002968155,2.0267703e-07,3.6349185e-08,4.5711758e-07,2.111503e-09,9.665405e-08,8.153165e-08,1.2768954e-10,3.8693857e-09,
8,1.321088e-09,2.0048004e-14,1.3697512e-12,1.4814483e-10,5.206575e-11,1.2441681e-10,1.349236e-11,0.9999988,1.1419874e-06,2.3681673e-12,1.3382416e-10,6.9354925e-11,2.5254401e-11,6.329317e-12,2.7697202e-11,
9,6.140176e-05,0.9971263,0.00089007406,1.2803174e-05,0.00011758916,1.818437e-05,0.0008387316,2.3181083e-05,1.2566321e-05,0.0002118511,8.788834e-06,0.00024504715,0.00012859177,0.00029856683,6.395812e-06,
10,2.7461633e-07,4.622924e-09,2.918723e-06,2.3187479e-06,7.7875975e-06,0.00010729817,1.8673537e-08,9.126905e-08,0.99955696,3.343445e-06,0.00028842868,3.166591e-08,3.6487398e-07,8.74198e-06,2.155129e-05,
11,4.3484814e-08,5.710655e-07,4.916901e-09,1.5639049e-09,2.815484e-08,2.0798085e-08,0.99999344,1.4563635e-09,1.8954607e-07,5.777236e-06,2.102721e-11,8.4905516e-10,3.2457674e-08,1.4673646e-11,2.6552188e-08,
12,3.839332e-07,1.2974644e-05,6.040766e-08,2.4819629e-09,1.0725923e-07,7.9351935e-07,0.9999813,9.659396e-08,5.1711993e-08,3.0515782e-06,6.5839884e-10,9.0757857e-07,9.722889e-08,3.3912695e-09,8.937709e-08,
13,7.632858e-09,1.825024e-15,6.585198e-12,1.095577e-09,2.9787334e-10,3.8273668e-10,8.564474e-12,1.0,6.02418e-09,3.4674708e-11,2.823437e-10,3.5144696e-09,1.7749482e-10,6.133214e-11,1.7230783e-09,
14,0.99940705,7.5688024e-07,7.701375e-08,3.0492558e-06,4.6308232e-06,2.3967827e-06,3.5805246e-07,0.00054060516,7.4375544e-06,9.742728e-07,7.9696986e-07,1.44451205e-05,1.3685243e-06,2.5001333e-07,1.5909345e-05,
15,6.5164613e-06,1.3237042e-11,2.7132957e-10,2.2032602e-08,4.7579424e-10,1.589961e-07,1.9487276e-09,0.99997926,1.307593e-05,1.39731325e-11,8.990859e-09,5.004158e-09,6.302856e-09,9.643568e-07,1.6239158e-08,
16,1.1098126e-09,1.1143671e-12,2.6679123e-10,1.658398e-09,1.7128168e-10,4.2348655e-10,7.474023e-12,0.99999535,4.6352334e-06,8.668122e-11,2.0672781e-09,4.6043444e-10,1.6609454e-10,3.1122543e-10,1.957144e-09,
17,0.9999747,4.6835473e-07,2.4817192e-07,1.8381782e-07,1.926996e-06,3.2997852e-06,6.6894423e-09,9.539045e-06,4.19788e-07,4.845149e-07,2.0616874e-07,2.343191e-07,3.6711747e-06,2.6497318e-07,4.2850806e-06,
